Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Sierra Leone,SLE,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,7.00000000000000E-01,9.00000000000000E-01,1.00000000000000E+00,1.20000000000000E+00
Singapore,SGP,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Sint Maarten (Dutch part),SXM,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.00000000000000E-01,5.00000000000000E-01,1.00000000000000E+00,1.20000000000000E+00,1.40000000000000E+00,1.40000000000000E+00,2.20000000000000E+00,2.60000000000000E+00,2.70000000000000E+00,2.70000000000000E+00,2.80000000000000E+00,3.20000000000000E+00
Slovenia,SVN,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50000000000000E+00,2.70000000000000E+00,2.90000000000000E+00,2.50000000000000E+00,2.70000000000000E+00,2.70000000000000E+00,2.70000000000000E+00,3.30000000000000E+00,3.40000000000000E+00,3.30000000000000E+00,3.20000000000000E+00,3.10000000000000E+00
Solomon Islands,SLB,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Somalia,SOM,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
South Sudan,SSD,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Spain,ESP,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.94000000000000E+01,4.21000000000000E+01,4.49000000000000E+01,4.49000000000000E+01,4.58000000000000E+01,4.53000000000000E+01,5.46000000000000E+01,5.47000000000000E+01,5.33000000000000E+01,5.19000000000000E+01,5.00000000000000E+01,4.98000000000000E+01
Sri Lanka,LKA,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
St. Kitts and Nevis,KNA,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
St. Lucia,LCA,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
St. Martin (French part),MAF,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Sudan,SDN,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Suriname,SUR,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Swaziland,SWZ,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Sweden,SWE,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Switzerland,CHE,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Syrian Arab Republic,SYR,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.20000000000000E+00,3.70000000000000E+00,4.90000000000000E+00,7.00000000000000E+00,7.70000000000000E+00,5.90000000000000E+00
Tajikistan,TJK,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Tanzania,TZA,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Thailand,THA,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Timor-Leste,TMP,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.80000000000000E+00,2.00000000000000E+00,5.40000000000000E+00,5.70000000000000E+00,5.80000000000000E+00
Togo,TGO,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00000000000000E-01,3.50000000000000E+00,3.60000000000000E+00,2.70000000000000E+00,2.60000000000000E+00,2.70000000000000E+00,2.50000000000000E+00,2.50000000000000E+00,2.80000000000000E+00,3.10000000000000E+00,3.00000000000000E+00,5.00000000000000E-01
Tonga,TON,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Trinidad and Tobago,TTO,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Tunisia,TUN,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.30000000000000E+00,8.20000000000000E+00,1.16000000000000E+01,1.37000000000000E+01,1.49000000000000E+01,1.99000000000000E+01,2.29000000000000E+01,2.73000000000000E+01,2.78000000000000E+01,2.88000000000000E+01,3.02000000000000E+01,2.89000000000000E+01
Turkey,TUR,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.20000000000000E+00,4.90000000000000E+00,6.70000000000000E+00,1.03000000000000E+01,1.27000000000000E+01,1.59000000000000E+01,1.83000000000000E+01,2.38000000000000E+01,2.35000000000000E+01,2.70000000000000E+01,6.36000000000000E+01,7.49000000000000E+01
Turkmenistan,TKM,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Ukraine,UKR,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
United Arab Emirates,ARE,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80000000000000E+00,1.50000000000000E+00,1.70000000000000E+00,1.40000000000000E+00,6.50000000000000E+00,7.30000000000000E+00,8.40000000000000E+00,9.00000000000000E+00,5.90000000000000E+00,5.80000000000000E+00,6.80000000000000E+00,7.70000000000000E+00
United Kingdom,GBR,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
United States,USA,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Uruguay,URY,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.20000000000000E+00,5.50000000000000E+00,1.32000000000000E+01,1.41000000000000E+01,1.54000000000000E+01,1.78000000000000E+01,1.94000000000000E+01,2.86000000000000E+01,3.29000000000000E+01,8.02000000000000E+01,8.46000000000000E+01,8.41000000000000E+01
Uzbekistan,UZB,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.30000000000000E+00,2.60000000000000E+00,4.50000000000000E+00,5.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Vanuatu,VUT,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Vietnam,VNM,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00000000000000E-01,1.10000000000000E+00,2.70000000000000E+00,9.20000000000000E+00,1.34000000000000E+01,1.90000000000000E+01,2.64000000000000E+01,2.98000000000000E+01,3.78000000000000E+01,3.91000000000000E+01,4.18000000000000E+01,4.15000000000000E+01
Virgin Islands (U.S.),VIR,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,WBG,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,7.00000000000000E-01,1.80000000000000E+00,7.80000000000000E+00,6.50000000000000E+00,5.60000000000000E+00,5.50000000000000E+00,8.10000000000000E+00,8.80000000000000E+00,9.00000000000000E+00,2.25000000000000E+01
Zambia,ZMB,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
Zimbabwe,ZWE,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00
