,Country_Name,Country_Code,_2004,_2005,_2006,_2007,_2008,_2009,_2010,_2011,_2012,_2013,_2014,_2015,Population,Area
49,Dominican Republic,243,12.4379139072848,12.6448675496689,12.872516556291401,13.1415562913907,13.5761589403974,14.0521523178808,14.362582781457,15.231788079470197,15.252483443708599,17.239238410596002,17.3841059602649,19.1846026490066,10478756.0,48670.0
54,Estonia,939,5.001179523472519,5.6617126680821,6.109931587638591,6.46378862939373,6.3930172210427,5.42580797357867,5.18990327907525,4.600141542816701,4.22269403161123,3.65652276480302,3.2318943146968597,2.9016277423920696,1265420.0,45228.0
46,Denmark,128,51.826537827009204,52.1093565873203,52.674994107942496,54.395474899834994,53.33490454866839,48.786236153664895,43.836907848220605,41.7864718359651,37.025689370728294,32.8541126561395,30.6622672637285,27.504124440254504,5581503.0,43094.0
119,Netherlands,138,132.28672985782,110.841232227488,109.626777251185,113.625592417062,110.27843601895701,101.749184702046,93.5072635635932,87.18861209964409,80.8422301304864,71.8146718146718,61.330561330561295,,16947904.0,41543.0
161,Switzerland,146,89.498987854251,89.4782124601447,88.4682541690918,89.00192327158621,88.2427371191416,87.48355096669701,87.0786516853933,85.5602793805041,84.21905051118529,82.7512906164592,81.283530721733,79.1578094948881,8121830.0,41277.0
18,Bhutan,514,1.5478657816722199,1.5478657816722199,1.5478657816722199,1.5478657816722199,1.6003358081695802,1.6528058346669499,1.88892095390508,2.2037411128892597,1.73151087441299,2.28244615263531,2.2562111393866298,,741919.0,38394.0
68,Guinea-Bissau,654,0.0355618776671408,0.0711237553342817,0.10668563300142199,0.14224751066856303,0.35561877667140795,0.5689900426742529,0.604551920341394,0.746799431009957,0.817923186344239,0.924608819345661,,,1726170.0,36125.0
111,Moldova,921,6.417274939172749,6.93219823654606,7.35785953177257,8.23958650045607,9.577379142596529,9.212526603830948,9.37595129375951,10.197869101978698,10.377358490566,10.888077858880802,11.009732360097301,9.124087591240869,3546847.0,33851.0
15,Belgium,124,163.177014531044,154.161162483487,154.524438573316,149.768824306473,146.07001321004,142.173051519155,134.742404227213,131.737120211361,129.590488771466,126.882430647292,122.556142668428,119.253632760898,11323973.0,30528.0
94,Lesotho,666,0.9881422924901191,0.9552042160737809,0.790513833992095,0.8563899868247691,0.9222661396574441,0.9552042160737809,1.4163372859024999,1.4492753623188401,1.4492753623188401,1.58102766798419,1.58102766798419,,1947701.0,30355.0
149,Solomon Islands,813,0.7145409074669521,0.7859949982136479,0.821722043586995,0.821722043586995,0.821722043586995,0.821722043586995,0.500178635226867,0.464451589853519,0.464451589853519,0.42872454448017105,0.500178635226867,0.500178635226867,622469.0,28896.0
1,Albania,914,7.77372262773723,9.45255474452555,11.2408759124088,15.1824817518248,19.2335766423358,19.7080291970803,19.8905109489051,20.0729927007299,20.2189781021898,19.8905109489051,18.7956204379562,18.832116788321198,3029278.0,28748.0
53,Equatorial Guinea,642,0.3921568627450979,0.427807486631016,0.4991087344028521,0.53475935828877,0.570409982174688,0.606060606060606,0.677361853832442,0.71301247771836,0.89126559714795,1.03386809269162,1.10516934046346,,740743.0,28051.0
26,Burundi,618,2.33644859813084,2.49221183800623,2.8037383177570097,3.1152647975077903,3.30996884735203,3.73831775700935,4.32242990654206,4.86760124610592,5.45171339563863,6.69781931464174,6.931464174454829,,10742276.0,27830.0
70,Haiti,263,6.422351233671991,6.531204644412191,6.531204644412191,6.38606676342525,6.422351233671991,6.531204644412191,5.6966618287373,6.16835994194485,6.531204644412191,6.64005805515239,,,10110019.0,27750.0
137,Rwanda,714,0.810701256586948,1.6214025131739,1.5808674503445501,2.3915687069315,10.498581272801,11.552492906364,11.876773408998801,13.579246047831399,14.389947304418301,15.6870693149574,15.808674503445499,17.024726388325902,12661733.0,26338.0
47,Djibouti,611,0.431406384814495,0.431406384814495,0.517687661777394,0.517687661777394,0.690250215703192,0.819672131147541,1.03537532355479,1.20793787748059,1.29421915444349,1.25107851596204,1.4236410698878301,,828324.0,23200.0
16,Belize,339,1.8851380973257301,1.92897851819377,1.84129767645769,2.14818062253398,2.2797018851381,2.2797018851381,2.2797018851381,2.2797018851381,2.2797018851381,2.4112231477422204,2.4112231477422204,2.23586146427006,347369.0,22966.0
52,El Salvador,253,21.718146718146702,23.745173745173698,23.214285714285698,25.0,25.193050193050198,,,,,,,,6141350.0,21041.0
79,Israel,436,44.916820702403,45.28650646950089,45.748613678373395,46.7652495378928,48.567467652495395,49.445471349353,49.676524953789304,52.4029574861368,53.142329020332696,52.68022181146029,52.310536044362294,,8049314.0,20770.0
148,Slovenia,961,34.8560079443893,34.2601787487587,34.0615690168818,34.7567030784508,34.0615690168818,34.5084409136048,33.9126117179742,33.5153922542205,33.6643495531281,30.1390268123138,27.855014895729898,27.2591857000993,1983412.0,20273.0
56,Fiji,819,2.84619594964423,3.0103995621237005,3.33880678708265,3.61247947454844,3.7766830870279104,3.7219485495347597,3.7219485495347597,3.6672140120416,3.5577449370552796,3.7766830870279104,4.21455938697318,,909389.0,18274.0
89,Kuwait,443,11.672278338945,12.962962962963,14.534231200897901,16.3299663299663,17.508417508417498,19.1358024691358,20.2581369248036,21.8294051627385,21.548821548821603,23.6812570145903,24.8035914702581,25.0841750841751,2788534.0,17818.0
159,Swaziland,734,2.15116279069767,2.2093023255813997,2.26744186046512,2.26744186046512,2.3255813953488396,2.3255813953488396,2.38372093023256,2.73255813953488,2.73255813953488,2.6744186046511604,2.6744186046511604,3.13953488372093,1435613.0,17364.0
113,Montenegro,943,7.6579925650557605,9.144981412639401,9.96282527881041,12.7137546468401,15.3903345724907,16.1338289962825,14.795539033457198,15.018587360594802,15.167286245353198,15.910780669145,15.762081784386599,16.2081784386617,647073.0,13812.0
179,Vanuatu,846,1.96882690730107,1.96882690730107,2.05086136177194,2.29696472518458,2.29696472518458,2.29696472518458,2.46103363412633,2.54306808859721,2.78917145200984,2.87120590648072,3.03527481542248,,272264.0,12189.0
134,Qatar,453,10.852713178294598,11.8001722652885,13.3505598621878,15.6761412575366,18.690783807062896,21.4470284237726,23.858742463393604,18.9491817398794,20.241171403962102,20.155038759689898,24.2894056847545,20.241171403962102,2194817.0,11586.0
81,Jamaica,343,12.1883656509695,11.911357340720198,12.003693444136697,12.096029547553101,12.5577100646353,12.096029547553101,11.6343490304709,11.5420129270545,11.5420129270545,11.0803324099723,10.1569713758079,10.4339796860572,2950210.0,10991.0
93,Lebanon,446,83.2844574780059,85.92375366568909,86.4125122189638,88.07429130009778,89.34506353861191,91.69110459433041,94.42815249266859,97.9472140762463,99.3157380254154,101.759530791789,105.083088954057,106.744868035191,6184701.0,10400.0
44,Cyprus,423,58.6580086580087,55.8441558441558,55.3030303030303,56.4935064935065,58.2251082251082,58.549783549783605,57.359307359307394,55.7359307359307,52.9220779220779,40.2597402597403,39.17748917748921,37.7705627705628,1189197.0,9251.0
169,Trinidad and Tobago,369,24.561403508771896,24.561403508771896,25.146198830409396,25.7309941520468,25.9259259259259,26.120857699805104,27.680311890838198,25.9259259259259,26.3157894736842,26.120857699805104,27.875243664717303,,1222363.0,5128.0
